workerid,exp_condition,sent_condition,sentence,typed_sentence,correctly_typed,seen_sentence,picture,picture_description,bpassive_active_other,passive_active_other,seen_picture,Answer.time_in_minutes,Answer.practice,item,trial_type,slide_number
50,non-by-locative,non-by-locative,The nymphs have bathed under the waterfall,The nymphs have bathed under the waterfall,1,No,25,A girl flying,Other ,Other ,No,53.19568333,A girl skipping,nymphs,target,68
51,by-locative,by-locative,The students were working by the new sports complex,The students were working by the new sports complex,1,No,19,The girl kicks the boy.,A,A,No,41.24883333,the girl jumps rope with an injured foot,students,target,6
51,by-locative,active,The lumberjack struck the giant redwood tree,The lumberjack struck the giant redwood tree,1,No,30,The ballerina trips the boxer.,A,A,No,41.24883333,the girl jumps rope with an injured foot,lumberjack,target,8
51,by-locative,by-locative,The ship was docking by the pier,The ship was docking by the pier,1,No,13,The dog chased the mailman.,A,A,No,41.24883333,the girl jumps rope with an injured foot,ship,target,10
51,by-locative,by-locative,The scientist was sleeping by the apple tree,The scientist was sleeping by the apple tree,1,No,31,The chef tickled the thief.,A,A,No,41.24883333,the girl jumps rope with an injured foot,scientist,target,12
51,by-locative,by-locative,The businessman was waiting by the airline ticket counter,The businessman was waiting by the airline ticket counter,1,No,28,The mans hat was blown off by the wind.,BP,BP,No,41.24883333,the girl jumps rope with an injured foot,businessman,target,14
51,by-locative,by-locative,The stockbroker was sitting by the client,The stockbroker was sitting by the client,1,No,3,the car hit the ambulance.,A,A,No,41.24883333,the girl jumps rope with an injured foot,stockbroker,target,16
51,by-locative,by-locative,The Dalmatian was running by the fire truck,The Dalmatian was running by the fire truck,1,No,26,The boy rescued the girl from drowning.,A,A,No,41.24883333,the girl jumps rope with an injured foot,Dalmatian,target,18
51,by-locative,by-locative,The dog was barking by the fence,The dog was barking at the fence,1,No,10,The man was about to be hit by a wave.,BP,BP,No,41.24883333,the girl jumps rope with an injured foot,dog,target,20
51,by-locative,by-locative,The councilman was strolling by the new building,The councilman was strolling by the new building,1,No,27,The golfer was struck by lightning.,BP,BP,No,41.24883333,the girl jumps rope with an injured foot,councilman,target,22
51,by-locative,active,The young woman admired the lake,The young woman admired the lake,1,No,17,The man was about to be eaten by a shark.,BP,BP,No,41.24883333,the girl jumps rope with an injured foot,young_woman,target,24
51,by-locative,active,The senator unveiled the statue,The senator unveiled the statue,1,No,1,The boy was hit in the back of the head by the ball.,BP,BP,No,41.24883333,the girl jumps rope with an injured foot,senator,target,26
51,by-locative,active,The engineers criticized the monument,The engineers criticized the monument,1,No,4,The wrecking ball destroyed the building.,A,A,No,41.24883333,the girl jumps rope with an injured foot,engineers,target,28
51,by-locative,by-locative,The missing geologist was wandering by the volcano,The missing geologist was wondering by the volcano,1,No,9,The alarm woke the man.,A,A,No,41.24883333,the girl jumps rope with an injured foot,geologist,target,30
51,by-locative,by-locative,The escaping prisoner was hiding by the guard tower,The escaping prisoner was hiding by the guard,1,No,18,The girl kissed the boy.,A,A,No,41.24883333,the girl jumps rope with an injured foot,prisoner,target,32
51,by-locative,active,The children disliked the church organ,The children disliked the church organ,1,No,22,The horse kicked the cow.,A,A,No,41.24883333,the girl jumps rope with an injured foot,children,target,34
51,by-locative,active,The bum circled the bushes,The bum circled the bushes,1,No,7,The tow truck towed the car.,A,A,No,41.24883333,the girl jumps rope with an injured foot,bum,target,36
51,by-locative,active,The patron destroyed the jukebox in the bar,The patron destroyed the jukebox in the bar,1,No,25,The devil stabbed the angel.,A,A,No,41.24883333,the girl jumps rope with an injured foot,patron,target,38
51,by-locative,by-locative,The woman was swimming by the jellyfish,The woman was swimming by the jellyfish,1,No,16,The girl pushed the boy on the sled.,A,A,No,41.24883333,the girl jumps rope with an injured foot,woman,target,40
51,by-locative,active,The fishermen damaged the buoy,The fisherman damaged the buoy,1,No,12,The train hit the school bus.,A,A,No,41.24883333,the girl jumps rope with an injured foot,fishermen,target,42
51,by-locative,by-locative,The grandmother was sketching by the flowers,The grandmother was sketching by the flowers,1,No,32,The pirate slapped the sailor.,A,A,No,41.24883333,the girl jumps rope with an injured foot,grandmother,target,44
51,by-locative,active,The surfer watched the stormy sea,The surfer watched the stormy sea,1,No,29,The woman was about to be hit by the tidal wave.,BP,BP,No,41.24883333,the girl jumps rope with an injured foot,surfer,target,46
51,by-locative,active,The dictator trusted the general,The dictator trusted the general,1,No,21,The jack in the box scared the girl.,A,A,No,41.24883333,the girl jumps rope with an injured foot,dictator,target,48
51,by-locative,active,The construction worker drove the bulldozer,The construction worker drove the bulldozer,1,No,24,The sailor kicked the other man.,A,A,No,41.24883333,the girl jumps rope with an injured foot,worker,target,50
51,by-locative,active,The Cub Scouts enjoyed the camp fire,The cub scouts enjoyed the camp fire,1,No,6,The lightning struck the church.,A,A,No,41.24883333,the girl jumps rope with an injured foot,scouts,target,52
51,by-locative,active,The princess renovated the palace's old gate,"""The princess renovated the palaces old gate""",1,No,5,The tornado destroyed the barn.,A,A,No,41.24883333,the girl jumps rope with an injured foot,princess,target,54
51,by-locative,active,The secretary cleaned the drinking fountain,The secretary cleaned the drinking fountain,1,No,23,The boxer hit the referee.,A,A,No,41.24883333,the girl jumps rope with an injured foot,secretary,target,56
51,by-locative,by-locative,The nymphs were bathing by the waterfall,The nymphs were bathing by the waterfall,1,No,8,The hornet stung the man.,A,A,No,41.24883333,the girl jumps rope with an injured foot,nymphs,target,58
51,by-locative,by-locative,The 747 was landing by the airport control tower,The 747 was landing by the airport control tower,1,No,11,The ambulance hit the police officer.,A,A,No,41.24883333,the girl jumps rope with an injured foot,747,target,60
51,by-locative,by-locative,The foreigner was loitering by the blinking traffic light,The foreigner was loitering by the blinking traffic light,1,No,20,the boy was hit by a rock.,BP,BP,No,41.24883333,the girl jumps rope with an injured foot,foreigner,target,62
51,by-locative,by-locative,The minister was praying by the broken stained glass window,The minister was praying by the broken stained glass window,1,No,14,The whale at the man.,Other ,Other ,No,41.24883333,the girl jumps rope with an injured foot,minister,target,64
51,by-locative,active,The new graduate joined the software company,The new graduate joined the software company,1,No,15,The fireman rescued the baby from the fire.,A,A,No,41.24883333,the girl jumps rope with an injured foot,graduate,target,66
51,by-locative,active,The bag lady stopped the revolving door,The bag lady stopped the revolving door,1,No,2,The boy was hit by a rock.,BP,BP,No,41.24883333,the girl jumps rope with an injured foot,lady,target,68
52,by-locative,active,The businessman left the airline ticket counter,The businessman left the airline ticket counter,1,No,12,train hitting a moving bus,Other ,Other ,No,48.0472,skipping,businessman,target,6
52,by-locative,by-locative,The Cub Scouts were singing by the campfire,The Cub Scouts were singing by the campfire,1,No,11,ambulance bus hitting an officer,Other ,Other ,No,48.0472,skipping,scouts,target,8
52,by-locative,by-locative,The bag lady was falling by the revolving door,The bag lady was falling by the revolving door,1,No,20,some threw a stone on his head,Other ,Other ,No,48.0472,skipping,lady,target,10
52,by-locative,active,The surfer watched the stormy sea,The surfer watched the stormy sea,1,No,18,a couple kissing,Other ,Other ,No,48.0472,skipping,surfer,target,12
52,by-locative,active,The minister fixed the broken stained glass window,The minister fixed the broken stained glass window,1,No,26,a guy trying to save a lady from drowning,Other ,Other ,No,48.0472,skipping,minister,target,14
52,by-locative,by-locative,The fishermen were fishing by the buoy,The fishermen were fishing by the buoy,1,No,4,demolishing of a building,Other ,Other ,No,48.0472,skipping,fishermen,target,16
52,by-locative,active,The new graduate joined the software company,The new graduate joined the software company,1,No,27,thunder striking a man,Other ,Other ,No,48.0472,skipping,graduate,target,18
52,by-locative,active,The engineers criticized the monument,The engineers criticized the monument,1,No,15,fireman saving a little kid,Other ,Other ,No,48.0472,skipping,engineers,target,20
52,by-locative,active,The patron destroyed the jukebox in the bar,The patron destroyed the jukebox in the bar,1,No,10,swimming,Other ,Other ,No,48.0472,skipping,patron,target,22
52,by-locative,active,The princess renovated the palace's old gate,"""The princess renovated the palaces old gate""",1,No,9,alarm woke the man,Other ,Other ,No,48.0472,skipping,princess,target,24
52,by-locative,by-locative,The children were playing by the church organ,The children were playing by the church organ,1,No,23,boxer punched the ref,A,A,No,48.0472,skipping,children,target,26
52,by-locative,by-locative,The woman was swimming by the jellyfish,The woman was swimming by the jellyfish,1,No,8,bee stung the man,A,A,No,48.0472,skipping,woman,target,28
52,by-locative,active,The missing geologist underestimated the volcano,The missing geologist underestimated the volcano,1,No,17,shark about to kill a man.,Other ,Other ,No,48.0472,skipping,geologist,target,30
52,by-locative,by-locative,The secretary was tripping by the drinking fountain,The secretary was tripping by the drinking fountain,1,No,3,random car hit an ambulance,A,A,No,48.0472,skipping,secretary,target,32
52,by-locative,active,The stockbroker impressed the client,The stockbroker impressed the client,1,No,28,"""wind blew a mans hat off his head""",A,A,No,48.0472,skipping,stockbroker,target,34
52,by-locative,by-locative,The councilman was strolling by the new building,The councilman was strolling by the new building,1,No,1,golf ball hitting his head,Other ,Other ,No,48.0472,skipping,councilman,target,36
